,CTL,TSB,SDNN,RMSSD,SLEEP,SLEEPQ,STRESS,MOTIVATION,MOOD,SORE,Duration,Intensity,Feeling,FeelPrev,FeelPrev2,FeelPrev3,FeelPrev4,FeelPrev4avg,DurationPrev,IntensityPrev
2016-07-06,43.42344307859777,0.6086972854984367,110.0,67.0,9.51667,3.0,3.0,3.0,2.0,3.0,1.1099999999999999,0.5851002840046673,3.0,5.0,5.0,3.0,6.0,4.75,1.24,0.5312796481290518
2016-07-07,42.87232897016118,2.5670638292684202,51.0,53.0,9.51667,3.0,3.0,3.0,4.0,3.0,0.4,0.7071067811865476,5.0,3.0,5.0,5.0,3.0,4.0,1.1099999999999999,0.5851002840046673
2016-07-08,43.95763526815347,-5.055306149132562,72.0,80.0,9.56667,2.0,3.0,2.0,2.0,3.0,1.6099999999999999,0.7435018702437141,5.0,5.0,3.0,5.0,5.0,4.5,0.4,0.7071067811865476
2016-07-09,43.370424205145326,2.7352017611573842,44.0,46.0,8.5,2.0,3.0,2.0,3.0,3.0,0.41,0.6807456457050177,4.0,5.0,5.0,3.0,5.0,4.5,1.6099999999999999,0.7435018702437141
2016-07-10,44.326369595633096,-4.452749071582474,53.0,68.0,0.0,3.0,3.0,3.0,3.0,3.0,2.3200000000000003,0.6017216678143154,3.0,4.0,5.0,5.0,3.0,4.25,0.41,0.6807456457050177
2016-07-11,43.28344488221856,4.857894703605837,136.0,102.0,8.31667,3.0,3.0,2.0,2.0,3.0,0.0,0.0,5.0,3.0,4.0,5.0,5.0,4.25,2.3200000000000003,0.6017216678143154
2016-07-12,42.85326626195329,2.0037519622574536,67.0,54.0,8.93333,3.0,3.0,2.0,3.0,3.0,1.0,0.5,5.0,5.0,3.0,4.0,5.0,4.25,0.0,0.0
2016-07-13,42.83319034597298,0.0935126808832294,96.0,79.0,0.0,3.0,3.0,2.0,4.0,3.0,1.03,0.6385663554332174,4.0,5.0,5.0,3.0,4.0,4.25,1.0,0.5
2016-07-14,42.17832232204517,3.0503447315810845,77.0,62.0,8.65,2.0,3.0,3.0,2.0,3.0,0.42,0.5976143046671968,5.0,4.0,5.0,5.0,3.0,4.25,1.03,0.6385663554332174
2016-07-15,43.021145979094435,-3.9258333099121216,78.0,76.0,7.95,3.0,4.0,2.0,3.0,3.0,1.09,0.8459292702556339,5.0,5.0,4.0,5.0,5.0,4.75,0.42,0.5976143046671968
2016-07-16,42.361855676135065,3.0709435011844377,73.0,52.0,8.83333,3.0,3.0,3.0,3.0,3.0,0.4,0.6123724356957945,4.0,5.0,5.0,4.0,5.0,4.75,1.09,0.8459292702556339
2016-07-17,43.10624784952851,-3.4673440470063284,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.0100000000000002,0.6067612413298162,5.0,4.0,5.0,5.0,4.0,4.5,0.4,0.6123724356957945
2016-07-18,42.09203054287874,4.7241769409686825,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,4.75,2.0100000000000002,0.6067612413298162
2016-07-19,41.54871401242992,2.530743074452154,32.0,32.0,9.23333,4.0,3.0,3.0,2.0,3.0,0.76,0.5,5.0,5.0,5.0,4.0,5.0,4.75,0.0,0.0
2016-07-20,40.57114284994913,4.553480909532944,59.0,53.0,9.26667,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,4.75,0.76,0.5
2016-07-21,39.61657228809893,4.446345183870427,92.0,59.0,7.88333,2.0,4.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-07-22,38.68446116154048,4.341730181132036,86.0,46.0,8.16667,2.0,4.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-07-23,37.77428103764263,4.239576592958947,34.0,23.0,8.93333,3.0,3.0,1.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-07-24,36.88551591690275,4.139826506417997,57.0,62.0,9.15,4.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-07-25,36.01766194041619,4.042423371169644,43.0,33.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-07-26,35.85254819131345,0.7690921472486778,60.0,41.0,8.76667,2.0,3.0,3.0,3.0,3.0,1.16,0.5,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-07-27,35.00899820315268,3.9292165263747023,34.0,13.0,8.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.16,0.5
2016-07-28,34.608805163697475,1.8640805244938718,100.0,63.0,7.95,3.0,2.0,3.0,3.0,3.0,0.5800000000000001,0.5570860145311556,3.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-07-29,34.476839438299486,0.6146901978854444,0.0,0.0,8.61667,3.0,3.0,3.0,3.0,3.0,0.61,0.6894996998299374,5.0,3.0,5.0,5.0,5.0,4.5,0.5800000000000001,0.5570860145311556
2016-07-30,33.900940690232446,2.68250952543697,62.0,47.0,8.45,3.0,3.0,3.0,3.0,3.0,0.32,0.5590169943749475,3.0,5.0,3.0,5.0,5.0,4.5,0.61,0.6894996998299374
2016-07-31,34.42089428236332,-2.421919596730689,91.0,78.0,9.03333,3.0,3.0,4.0,4.0,3.0,1.32,0.6513389472789296,5.0,3.0,5.0,3.0,5.0,4.0,0.32,0.5590169943749475
2016-08-01,33.61102869597787,3.7723161529597213,92.0,50.0,7.95,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,3.0,5.0,3.0,4.0,1.32,0.6513389472789296
2016-08-02,33.73782210144097,-0.5905977727143323,49.0,14.0,8.0,3.0,3.0,2.0,2.0,3.0,1.24,0.5608173758294746,3.0,5.0,5.0,3.0,5.0,4.5,0.0,0.0
2016-08-03,33.95574552532093,-1.015077150863668,81.0,60.0,8.61667,3.0,3.0,3.0,3.0,3.0,1.05,0.6399404734221844,5.0,3.0,5.0,5.0,3.0,4.0,1.24,0.5608173758294746
2016-08-04,33.8626735050772,0.4335251321408151,57.0,83.0,8.75,4.0,3.0,2.0,2.0,3.0,0.7,0.6546536707079772,5.0,5.0,3.0,5.0,5.0,4.5,1.05,0.6399404734221844
2016-08-05,33.79531962583742,0.3137312300856081,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.67,0.6802106785137816,5.0,5.0,5.0,3.0,5.0,4.5,0.7,0.6546536707079772
2016-08-06,33.42368239625275,1.7310688931239824,117.0,117.0,10.4833,4.0,4.0,2.0,2.0,3.0,0.41,0.6625891564490793,4.0,5.0,5.0,5.0,3.0,4.5,0.67,0.6802106785137816
2016-08-07,34.660714471504896,-5.762037747560186,113.0,95.0,8.75,4.0,3.0,3.0,3.0,3.0,2.09,0.6414696045710325,3.0,4.0,5.0,5.0,5.0,4.75,0.41,0.6625891564490793
2016-08-08,33.845206320562205,3.7985989556633157,46.0,52.0,9.48333,4.0,3.0,2.0,2.0,3.0,0.0,0.0,5.0,3.0,4.0,5.0,5.0,4.25,2.09,0.6414696045710325
2016-08-09,33.778263414713,0.31181693518809794,49.0,37.0,9.08333,2.0,3.0,1.0,2.0,3.0,1.24,0.5,5.0,5.0,3.0,4.0,5.0,4.25,0.0,0.0
2016-08-10,33.54819736909473,1.0716369169442785,42.0,25.0,8.58333,3.0,3.0,3.0,4.0,3.0,0.72,0.5773502691896258,3.0,5.0,5.0,3.0,4.0,4.25,1.24,0.5
2016-08-11,33.95880884987787,-1.912609138588273,45.0,24.0,8.85,3.0,2.0,3.0,3.0,3.0,1.22,0.6465545505873777,5.0,3.0,5.0,5.0,3.0,4.0,0.72,0.5773502691896258
2016-08-12,33.86566475477407,0.43386085347951564,70.0,62.0,10.1833,2.0,4.0,3.0,2.0,3.0,0.63,0.6900655593423543,5.0,5.0,3.0,5.0,5.0,4.5,1.22,0.6465545505873777
2016-08-13,34.10410856999497,-1.1106601772593407,51.0,59.0,8.66667,2.0,3.0,2.0,2.0,3.0,1.0,0.6633249580710799,5.0,5.0,5.0,3.0,5.0,4.5,0.63,0.6900655593423543
2016-08-14,35.819225945324185,-7.988936791415796,58.0,51.0,8.98333,3.0,3.0,3.0,2.0,3.0,2.6100000000000003,0.6402825046991013,3.0,5.0,5.0,5.0,3.0,4.5,1.0,0.6633249580710799
2016-08-15,34.9764599734085,3.9255646152486605,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,4.5,2.6100000000000003,0.6402825046991013
2016-08-16,35.000542143878114,-0.11217362756000426,40.0,20.0,8.75,4.0,3.0,3.0,4.0,3.0,1.44,0.5,5.0,5.0,3.0,5.0,5.0,4.5,0.0,0.0
2016-08-17,34.52996312119193,2.1919351536418787,63.0,52.0,8.55,2.0,3.0,2.0,2.0,3.0,0.45,0.5773502691896258,2.0,5.0,5.0,3.0,5.0,4.5,1.44,0.5
2016-08-18,34.18809759594518,1.592393681998729,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.4,0.7071067811865476,3.0,2.0,5.0,5.0,3.0,3.75,0.45,0.5773502691896258
2016-08-19,34.11308703672455,0.3493956885529883,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.71,0.6607720622952057,3.0,3.0,2.0,5.0,5.0,3.75,0.4,0.7071067811865476
2016-08-20,35.380955210267786,-5.905670856107157,79.0,56.0,8.96667,2.0,3.0,3.0,2.0,3.0,1.42,0.7872218936609645,5.0,3.0,3.0,2.0,5.0,3.25,0.71,0.6607720622952057
2016-08-21,36.92486065766109,-7.19143961140275,57.0,51.0,10.8833,4.0,3.0,2.0,3.0,3.0,2.7199999999999998,0.60936321632649,3.0,5.0,3.0,3.0,2.0,3.25,1.42,0.7872218936609645
2016-08-22,36.05608096578539,4.046735310304037,47.0,35.0,8.95,3.0,3.0,2.0,3.0,3.0,0.0,0.0,5.0,3.0,5.0,3.0,3.0,3.5,2.7199999999999998,0.60936321632649
2016-08-23,35.91359159516301,0.6637088468259194,56.0,51.0,9.26667,3.0,3.0,2.0,3.0,3.0,1.2,0.5,5.0,5.0,3.0,5.0,3.0,4.0,0.0,0.0
2016-08-24,35.703869819058085,0.9768742578123053,51.0,45.0,10.1,2.0,3.0,2.0,2.0,3.0,1.08,0.5,5.0,5.0,5.0,3.0,5.0,4.5,1.2,0.5
2016-08-25,35.56966738266048,0.6251086934669559,45.0,28.0,7.38333,4.0,3.0,2.0,2.0,3.0,0.97,0.5561279983200486,5.0,5.0,5.0,5.0,3.0,4.5,1.08,0.5
2016-08-26,35.93271708354135,-1.691068584692644,36.0,33.0,10.3667,3.0,5.0,3.0,1.0,3.0,0.67,0.872464343025402,5.0,5.0,5.0,5.0,5.0,5.0,0.97,0.5561279983200486
2016-08-27,35.746073630300685,0.8693765056079741,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.59,0.6888949638271721,5.0,5.0,5.0,5.0,5.0,5.0,0.67,0.872464343025402
2016-08-28,36.62259568336123,-4.082798867825922,65.0,31.0,9.31667,3.0,3.0,2.0,3.0,3.0,1.0,0.8544003745317531,6.0,5.0,5.0,5.0,5.0,5.0,0.59,0.6888949638271721
2016-08-29,35.760927776514905,4.013608947122652,50.0,13.0,9.21667,4.0,3.0,2.0,3.0,3.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.25,1.0,0.8544003745317531
2016-08-30,35.69596780265854,0.30258053039136,72.0,58.0,9.55,3.0,3.0,2.0,2.0,3.0,0.92,0.5989120571285178,4.0,5.0,6.0,5.0,5.0,5.25,0.0,0.0
2016-08-31,35.750177794160905,-0.2525076136509341,25.0,10.0,9.55,3.0,4.0,2.0,3.0,3.0,0.97,0.6259014118210532,5.0,4.0,5.0,6.0,5.0,5.0,0.92,0.5989120571285178
2016-09-01,35.73252737595336,0.08221482531192947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899999999999999,0.566657672171826,3.0,5.0,4.0,5.0,6.0,5.0,0.97,0.6259014118210532
2016-09-02,35.974103689141444,-1.1252512067825222,41.0,43.0,10.5333,2.0,3.0,2.0,3.0,3.0,1.0,0.6782329983125268,5.0,3.0,5.0,4.0,5.0,4.25,1.0899999999999999,0.566657672171826
2016-09-03,35.41003346531171,2.627412810875697,31.0,12.0,10.1667,4.0,3.0,3.0,3.0,3.0,0.98,0.3499271061118826,5.0,5.0,3.0,5.0,4.0,4.25,1.0,0.6782329983125268
2016-09-04,36.29446197667155,-4.119626782058255,106.0,97.0,9.76667,2.0,3.0,2.0,2.0,3.0,1.35,0.7353507603455243,4.0,5.0,5.0,3.0,5.0,4.5,0.98,0.3499271061118826
2016-09-05,35.44051450249618,3.977647531596322,85.0,62.0,9.68333,4.0,3.0,2.0,2.0,3.0,0.0,0.0,5.0,4.0,5.0,5.0,3.0,4.25,1.35,0.7353507603455243
2016-09-06,35.19486680576965,1.1442155215344485,59.0,51.0,10.6333,3.0,3.0,3.0,3.0,3.0,0.58,0.6565321642986128,5.0,5.0,4.0,5.0,5.0,4.75,0.0,0.0
2016-09-07,35.072640351763646,0.5693251256961176,40.0,30.0,9.78333,3.0,4.0,2.0,3.0,3.0,0.42,0.8451542547285166,5.0,5.0,5.0,4.0,5.0,4.75,0.58,0.6565321642986128
2016-09-08,34.78859148663258,1.3230863740564232,25.0,32.0,10.5167,3.0,2.0,3.0,3.0,3.0,0.58,0.6297235299224025,2.0,5.0,5.0,5.0,4.0,4.75,0.42,0.8451542547285166
2016-09-09,34.55828243890191,1.0727688094573509,121.0,161.0,10.25,2.0,3.0,3.0,3.0,3.0,0.8,0.5590169943749475,5.0,2.0,5.0,5.0,5.0,4.25,0.58,0.6297235299224025
2016-09-10,34.45103374135186,0.4995594342484324,45.0,48.0,8.23333,4.0,3.0,2.0,3.0,3.0,0.81,0.6085806194501846,5.0,5.0,2.0,5.0,5.0,4.25,0.8,0.5590169943749475
2016-09-11,33.828685531113244,2.8988689551889593,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.32,0.5,5.0,5.0,5.0,2.0,5.0,4.25,0.81,0.6085806194501846
2016-09-12,33.03275361779449,3.707413753273684,50.0,30.0,9.95,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,4.25,0.32,0.5
2016-09-13,33.12609623380278,-0.43478555459940793,88.0,51.0,9.85,3.0,3.0,3.0,3.0,3.0,0.88,0.648424664440323,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-09-14,33.33488422223171,-0.9725247183420151,99.0,84.0,10.3167,2.0,3.0,3.0,3.0,3.0,0.96,0.6614378277661477,5.0,5.0,5.0,5.0,5.0,5.0,0.88,0.648424664440323
2016-09-15,33.30347664796807,0.14629501699019443,80.0,82.0,10.4,2.0,4.0,3.0,4.0,3.0,1.1,0.5393598899705937,2.0,5.0,5.0,5.0,5.0,5.0,0.96,0.6614378277661477
2016-09-16,34.21394057486346,-4.2408985340932475,74.0,55.0,8.28333,3.0,4.0,3.0,2.0,3.0,2.88,0.5,5.0,2.0,5.0,5.0,5.0,4.25,1.1,0.5393598899705937
2016-09-17,33.408944260156545,3.7496353124413915,64.0,51.0,8.7,4.0,4.0,3.0,3.0,4.0,0.0,0.0,5.0,5.0,2.0,5.0,5.0,4.25,2.88,0.5
2016-09-18,32.622888150985844,3.661412717870455,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,4.25,0.0,0.0
2016-09-19,32.27883625652025,1.6025776879118254,58.0,52.0,8.4,4.0,3.0,1.0,2.0,5.0,0.55,0.5720775535473553,5.0,5.0,5.0,5.0,2.0,4.25,0.0,0.0
2016-09-20,33.307521497005425,-4.791567902413064,72.0,72.0,8.85,3.0,4.0,3.0,3.0,3.0,2.96,0.5067117097095317,4.0,5.0,5.0,5.0,5.0,5.0,0.55,0.5720775535473553
2016-09-21,33.25322940816719,0.25289001921473897,85.0,66.0,9.28333,3.0,3.0,3.0,3.0,3.0,0.89,0.5901818420974785,3.0,4.0,5.0,5.0,5.0,4.75,2.96,0.5067117097095317
2016-09-22,33.576667734171565,-1.5065606468328525,67.0,49.0,9.43333,3.0,4.0,3.0,2.0,3.0,1.28,0.6059599821770412,4.0,3.0,4.0,5.0,5.0,4.25,0.89,0.5901818420974785
2016-09-23,33.280759954851355,1.3783246435968337,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.62,0.5819876952473779,5.0,4.0,3.0,4.0,5.0,4.0,1.28,0.6059599821770412
2016-09-24,35.250532467869675,-9.175108553110569,70.0,74.0,8.93333,3.0,3.0,3.0,3.0,3.0,2.5,0.6841052550594827,5.0,5.0,4.0,3.0,4.0,4.0,0.62,0.5819876952473779
2016-09-25,35.38580774154839,-0.6301059195166161,67.0,79.0,9.25,4.0,4.0,2.0,3.0,3.0,1.13,0.6023552593005889,3.0,5.0,5.0,4.0,3.0,4.25,2.5,0.6841052550594827
2016-09-26,34.95322069585363,2.0149702956495332,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.54,0.5610836076867821,5.0,3.0,5.0,5.0,4.0,4.25,1.13,0.6023552593005889
2016-09-27,35.73075567445575,-3.6217216888580737,30.0,30.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,0.47609522856952335,5.0,5.0,3.0,5.0,5.0,4.5,0.54,0.5610836076867821
2016-09-28,34.89007125879502,3.915868823235936,77.0,53.0,10.2,4.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,5.0,5.0,3.0,5.0,4.5,3.0,0.47609522856952335
2016-09-29,34.492676369752154,1.8510468702970257,50.0,40.0,11.0,4.0,2.0,2.0,2.0,4.0,0.52,0.5883484054145521,5.0,3.0,5.0,5.0,3.0,4.0,0.0,0.0
2016-09-30,34.24580139226802,1.1499321380989187,63.0,51.0,9.8,4.0,3.0,2.0,3.0,3.0,0.79,0.5511782546095504,3.0,5.0,3.0,5.0,5.0,4.5,0.52,0.5883484054145521
2016-10-01,35.7223018409981,-6.87747026942543,47.0,45.0,8.83333,3.0,4.0,3.0,3.0,3.0,2.0300000000000002,0.6912543036504517,5.0,3.0,5.0,3.0,5.0,4.0,0.79,0.5511782546095504
2016-10-02,36.76408139760049,-4.852560616551457,68.0,51.0,10.0167,4.0,3.0,2.0,2.0,3.0,2.13,0.6128514130358956,3.0,5.0,3.0,5.0,3.0,4.0,2.0300000000000002,0.6912543036504517
2016-10-03,36.44023577753372,1.5084578035912628,33.0,37.0,9.2,4.0,3.0,3.0,2.0,4.0,0.62,0.6090712125322324,5.0,3.0,5.0,3.0,5.0,4.0,2.13,0.6128514130358956
2016-10-04,36.87691572582039,-2.0340348451494776,79.0,51.0,9.13333,4.0,2.0,2.0,3.0,3.0,2.76,0.44640269076120115,5.0,5.0,3.0,5.0,3.0,4.0,0.62,0.6090712125322324
2016-10-05,36.903340004539224,-0.12308305861749602,54.0,58.0,8.91667,3.0,3.0,2.0,3.0,3.0,0.89,0.6534265774628634,3.0,5.0,5.0,3.0,5.0,4.5,2.76,0.44640269076120115
2016-10-06,36.50563292428875,1.852501042390557,60.0,43.0,9.68333,4.0,3.0,2.0,2.0,3.0,0.5,0.6324555320336759,5.0,3.0,5.0,5.0,3.0,4.0,0.89,0.6534265774628634
2016-10-07,36.54079286110265,-0.16377334684895573,62.0,50.0,9.2,4.0,2.0,2.0,3.0,3.0,0.8,0.689202437604511,5.0,5.0,3.0,5.0,5.0,4.5,0.5,0.6324555320336759
2016-10-08,37.86918277803253,-6.18757831583968,52.0,41.0,8.4,4.0,3.0,3.0,2.0,3.0,2.23,0.6457866201342318,5.0,5.0,5.0,3.0,5.0,4.5,0.8,0.689202437604511
2016-10-09,38.43694020696842,-2.6445876403969066,56.0,47.0,9.95,3.0,3.0,3.0,4.0,3.0,1.84,0.580479561861682,5.0,5.0,5.0,5.0,3.0,4.5,2.23,0.6457866201342318
2016-10-10,37.81492359382296,2.897324391385048,63.0,70.0,9.7,3.0,3.0,2.0,3.0,3.0,0.43,0.5282705437953743,5.0,5.0,5.0,5.0,5.0,5.0,1.84,0.580479561861682
2016-10-11,37.34871186254564,2.171592513822077,57.0,36.0,10.3667,4.0,3.0,3.0,4.0,4.0,0.3,0.7745966692414834,5.0,5.0,5.0,5.0,5.0,5.0,0.43,0.5282705437953743
2016-10-12,36.893469306968214,2.120498604693225,107.0,53.0,10.9167,2.0,3.0,2.0,3.0,4.0,1.18,0.39056673294247163,5.0,5.0,5.0,5.0,5.0,5.0,0.3,0.7745966692414834
2016-10-13,36.02542820062802,4.043295013305627,41.0,36.0,10.9167,4.0,3.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.18,0.39056673294247163
2016-10-14,35.60132027769615,1.9754749370380367,44.0,44.0,9.8,3.0,3.0,2.0,3.0,4.0,0.82,0.46852128566581824,2.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-10-15,34.76368125860867,3.901683507945876,55.0,64.0,8.96667,2.0,3.0,2.0,3.0,4.0,0.0,0.0,5.0,2.0,5.0,5.0,5.0,4.25,0.82,0.46852128566581824
2016-10-16,34.11044866626889,3.042726967472724,30.0,27.0,9.18333,3.0,3.0,2.0,2.0,4.0,0.68,0.3208444739598739,2.0,5.0,2.0,5.0,5.0,4.25,0.0,0.0
2016-10-17,33.73139698187597,1.7656050780276829,72.0,66.0,8.85,4.0,3.0,3.0,4.0,3.0,0.69,0.5107539184552492,5.0,2.0,5.0,2.0,5.0,3.5,0.68,0.3208444739598739
2016-10-18,33.97299989133011,-1.1253750909501505,104.0,66.0,10.7,2.0,3.0,3.0,3.0,4.0,2.27,0.44026423783784974,5.0,5.0,2.0,5.0,2.0,3.5,0.69,0.5107539184552492
2016-10-19,34.208918291824894,-1.0988969131765103,51.0,40.0,10.3167,2.0,3.0,2.0,3.0,4.0,1.08,0.6382847385042254,4.0,5.0,5.0,2.0,5.0,4.25,2.27,0.44026423783784974
2016-10-20,33.92166303661768,1.3380215895789433,45.0,38.0,9.76667,4.0,3.0,2.0,4.0,4.0,0.61,0.6005461994758755,6.0,4.0,5.0,5.0,2.0,4.0,1.08,0.6382847385042254
2016-10-21,33.82939291984783,0.429789903136772,53.0,38.0,0.0,3.0,4.0,2.0,2.0,4.0,0.83,0.6012036120421518,5.0,6.0,4.0,5.0,5.0,5.0,0.61,0.6005461994758755
2016-10-22,33.62165219655918,0.9676466061323765,45.0,25.0,7.03333,3.0,4.0,2.0,3.0,4.0,0.9,0.5270462766947299,2.0,5.0,6.0,4.0,5.0,5.0,0.83,0.6012036120421518
2016-10-23,35.51281915005351,-8.808967520710091,62.0,43.0,8.53333,3.0,4.0,3.0,3.0,4.0,3.91,0.5399630564231134,3.0,2.0,5.0,6.0,4.0,4.25,0.9,0.5270462766947299
2016-10-24,35.19488530687948,1.4809210223770606,66.0,50.0,8.21667,3.0,3.0,3.0,2.0,3.0,0.75,0.5416025603090641,5.0,3.0,2.0,5.0,6.0,4.0,3.91,0.5399630564231134
2016-10-25,35.68439456461524,-2.2801113061507934,94.0,55.0,9.1,3.0,3.0,3.0,3.0,4.0,2.01,0.5278323267611879,5.0,5.0,3.0,2.0,5.0,3.75,0.75,0.5416025603090641
2016-10-26,35.621235288149954,0.2941929658754887,74.0,83.0,8.36667,3.0,3.0,2.0,4.0,3.0,1.09,0.5502293099953706,5.0,5.0,5.0,3.0,2.0,3.75,2.01,0.5278323267611879
2016-10-27,35.25369396941132,1.7119903313164642,55.0,50.0,10.65,4.0,4.0,2.0,3.0,4.0,0.62,0.5679618342470648,4.0,5.0,5.0,5.0,3.0,4.5,1.09,0.5502293099953706
2016-10-28,34.894800277988224,1.671710086352931,63.0,51.0,8.55,2.0,4.0,2.0,3.0,4.0,0.59,0.582222509739582,3.0,4.0,5.0,5.0,5.0,4.75,0.62,0.5679618342470648
2016-10-29,36.80306883118011,-8.888625974983306,56.0,34.0,9.18333,3.0,4.0,3.0,3.0,3.0,2.7600000000000002,0.648297659314349,6.0,3.0,4.0,5.0,5.0,4.25,0.59,0.582222509739582
2016-10-30,35.93715469556105,4.0333876828262625,70.0,40.0,9.26667,3.0,4.0,2.0,2.0,3.0,0.0,0.0,5.0,6.0,3.0,4.0,5.0,4.5,2.7600000000000002,0.648297659314349
2016-10-31,35.09161405905708,3.9384888735717425,0.0,0.0,10.5833,2.0,3.0,2.0,2.0,4.0,0.0,0.0,5.0,5.0,6.0,3.0,4.0,4.5,0.0,0.0
2016-11-01,34.68947720785666,1.8731347090005883,62.0,50.0,8.81667,4.0,3.0,3.0,2.0,3.0,1.12,0.40089186286863654,5.0,5.0,5.0,6.0,3.0,4.75,0.0,0.0
2016-11-02,35.23793449241023,-2.554688467457808,57.0,38.0,9.6,2.0,3.0,2.0,2.0,3.0,1.12,0.7196229171289243,5.0,5.0,5.0,5.0,6.0,5.25,1.12,0.40089186286863654
2016-11-03,34.52648689468386,3.31388974911971,41.0,34.0,8.21667,3.0,4.0,3.0,3.0,3.0,0.31,0.4016096644512494,2.0,5.0,5.0,5.0,5.0,5.0,1.12,0.7196229171289243
2016-11-04,33.714136892228524,3.7838884472128065,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,2.0,5.0,5.0,5.0,4.25,0.31,0.4016096644512494
2016-11-05,33.39146638213414,1.502984196112596,0.0,23.0,8.7,3.0,4.0,3.0,2.0,3.0,1.0,0.4472135954999579,5.0,5.0,2.0,5.0,5.0,4.25,0.0,0.0
2016-11-06,33.076387764909335,1.4676215129897265,24.0,14.0,8.76667,2.0,4.0,2.0,2.0,5.0,1.0,0.4472135954999579,5.0,5.0,5.0,2.0,5.0,4.25,1.0,0.4472135954999579
2016-11-07,32.29815614916464,3.624966592197435,47.0,38.0,7.71667,3.0,4.0,2.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,4.25,1.0,0.4472135954999579
2016-11-08,31.53823501073232,3.539677242341064,13.0,9.0,8.28333,3.0,4.0,2.0,1.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-11-09,31.784382695570397,-1.1465444428532514,61.0,70.0,7.2333300000000005,3.0,4.0,3.0,3.0,3.0,1.24,0.5819876952473779,2.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2016-11-10,32.354135327418376,-2.6538812025635394,56.0,67.0,9.41667,3.0,3.0,3.0,3.0,3.0,1.78,0.5608981561505026,3.0,2.0,5.0,5.0,5.0,4.25,1.24,0.5819876952473779
2016-11-11,33.49869047450745,-5.331284526593443,59.0,53.0,8.3,2.0,4.0,3.0,4.0,3.0,2.42,0.5785419118799026,5.0,3.0,2.0,5.0,5.0,3.75,1.78,0.5608981561505026
2016-11-12,33.18108905523886,1.4793726073200588,41.0,43.0,8.93333,3.0,4.0,3.0,3.0,4.0,0.62,0.5679618342470648,5.0,5.0,3.0,2.0,5.0,3.75,2.42,0.5785419118799026
2016-11-13,33.43563978202867,-1.1856854205925345,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.26,0.5909368402852788,5.0,5.0,5.0,3.0,2.0,3.75,0.62,0.5679618342470648
